acct,permit_id,status,issue_date,permit_type,description
1376710020024,1703742,C,2019-02-14,10,New Dwelling - permit
1376710020025,1,C,2017-12-12,09,New Dwelling - no permit
1376710020025,2,C,2019-05-22,09,New Dwelling - no permit
1376710020026,1,C,2017-10-31,10,New Dwelling - permit
1376710020026,2,C,2017-11-09,10,New Dwelling - permit
1376710020027,1672939,C,2018-07-24,10,New Dwelling - permit
1376710020028,1676141,C,2018-01-31,10,New Dwelling - permit
1376710020029,1566399,C,2017-11-03,10,New Dwelling - permit
1376710020030,1,C,2019-05-22,09,New Dwelling - no permit
1376710020031,1636170,C,2017-12-04,10,New Dwelling - permit
1376710020031,1738730,C,2019-09-24,50,Disaster Review
1376710020032,1636171,C,2017-12-27,10,New Dwelling - permit
1376710020032,1665281,C,2018-05-30,10,New Dwelling - permit
1376710020033,1655856,C,2018-04-16,10,New Dwelling - permit
1376710020034,1651394,C,2018-03-28,10,New Dwelling - permit
1376710020035,1672940,C,2018-07-24,10,New Dwelling - permit
1376710020036,1634356,C,2017-11-13,10,New Dwelling - permit
1251660010001,988852,C,2005-03-28,10,New Dwelling - permit
1251660010002,986420,C,2005-02-22,31,"Addtns, Remodels, Lease Space"
1251660010002,1041283,C,2006-05-05,10,New Dwelling - permit
1251660010003,1038143,C,2006-03-28,10,New Dwelling - permit
1251660010004,1034473,C,2006-02-09,10,New Dwelling - permit
1251660010005,1033864,C,2006-02-02,10,New Dwelling - permit
1251660010006,1033865,C,2006-02-02,10,New Dwelling - permit
1251660010007,1033263,C,2006-01-26,10,New Dwelling - permit
1251660010008,1011763,C,2005-12-07,10,New Dwelling - permit
1251660010009,1011764,C,2005-12-07,10,New Dwelling - permit
1251660010010,1011532,C,2005-12-01,10,New Dwelling - permit
1251660010011,1004029,C,2005-10-06,10,New Dwelling - permit
1251660010012,1004031,C,2005-10-06,10,New Dwelling - permit
1251660010013,1004032,C,2005-10-06,10,New Dwelling - permit
1251660010014,1,C,2005-09-29,10,New Dwelling - permit
1251660010015,1002475,C,2005-09-29,10,New Dwelling - permit
1251660010016,999007,C,2005-07-28,10,New Dwelling - permit
1251660010017,1004026,C,2005-10-06,10,New Dwelling - permit
1251660010018,1,C,2011-10-17,11,Additions or Remodeling
1251660010018,1004028,C,2005-10-06,10,New Dwelling - permit
1251660010019,1004033,C,2005-10-06,10,New Dwelling - permit
1251660010020,1011535,C,2005-12-01,10,New Dwelling - permit
1251660010021,1011534,C,2005-12-01,10,New Dwelling - permit
1251660010022,1011533,C,2005-12-01,10,New Dwelling - permit
1251660010023,1011762,C,2005-12-07,10,New Dwelling - permit
1251660010024,1011761,C,2005-12-07,10,New Dwelling - permit
1251660010025,1033264,C,2006-01-26,10,New Dwelling - permit
1251660010026,1034472,C,2006-02-09,10,New Dwelling - permit
1251660010027,989379,C,2005-04-01,31,"Addtns, Remodels, Lease Space"
1251660010027,1034471,C,2006-02-09,10,New Dwelling - permit
1251660010028,1034470,C,2006-02-09,10,New Dwelling - permit
1251660010029,1038144,C,2006-03-28,10,New Dwelling - permit
1251660010030,1038145,C,2006-03-28,10,New Dwelling - permit
1251660010031,1038146,C,2006-03-28,10,New Dwelling - permit
1251660010032,994920,C,2005-06-07,10,New Dwelling - permit
1251660010033,994921,C,2005-06-07,10,New Dwelling - permit
1251660010034,993258,C,2005-05-25,10,New Dwelling - permit
1251660010035,993259,C,2005-05-25,10,New Dwelling - permit
1251660010036,989812,C,2005-04-07,10,New Dwelling - permit
1251660020001,999005,C,2005-07-28,10,New Dwelling - permit
1251660020002,999006,C,2005-07-28,10,New Dwelling - permit
1251660020003,999012,C,2005-07-28,10,New Dwelling - permit
1251660020003,1501229,C,2016-07-27,11,Additions or Remodeling
1251660020004,999011,C,2005-07-28,10,New Dwelling - permit
1251660020005,999010,C,2005-07-28,10,New Dwelling - permit
1251660020006,999009,C,2005-07-28,10,New Dwelling - permit
1251660020007,999008,C,2005-07-28,10,New Dwelling - permit
1251660020008,994919,C,2005-06-07,10,New Dwelling - permit
1251660020009,994922,C,2005-06-07,10,New Dwelling - permit
1251660020010,994923,C,2005-06-07,10,New Dwelling - permit
1251660020010,1561168,C,2017-10-09,07,Extra Features (OB&Y)
1251660020011,994806,C,2005-06-02,10,New Dwelling - permit
1251660020012,989813,C,2005-04-07,10,New Dwelling - permit
1251660020013,989814,C,2005-04-07,10,New Dwelling - permit
1251660020014,989815,C,2005-04-07,10,New Dwelling - permit
1251660020015,989764,C,2005-04-07,10,New Dwelling - permit
1251660020016,989765,C,2005-04-07,10,New Dwelling - permit
1251660020017,1,C,2005-04-07,10,New Dwelling - permit
1251660020018,989766,C,2005-04-07,10,New Dwelling - permit
1251670010001,1004163,C,2005-10-07,10,New Dwelling - permit
1251670010002,1003804,C,2005-10-03,10,New Dwelling - permit
1251670010003,1003805,C,2005-10-03,10,New Dwelling - permit
1251670010004,1003801,C,2005-10-03,10,New Dwelling - permit
1251670010005,1003800,C,2005-10-03,10,New Dwelling - permit
1251670010006,1003802,C,2005-10-03,10,New Dwelling - permit
1251670010007,1003803,C,2005-10-03,10,New Dwelling - permit
1251670020001,1000453,C,2005-08-19,10,New Dwelling - permit
1251670020002,1000455,C,2005-08-19,10,New Dwelling - permit
1251670020003,1001436,C,2005-09-08,10,New Dwelling - permit
1251670020004,1001828,C,2005-09-14,10,New Dwelling - permit
1251670020005,1001829,C,2005-09-14,10,New Dwelling - permit
1251670020006,1002467,C,2005-09-29,10,New Dwelling - permit
1251670020007,1004899,C,2005-10-24,10,New Dwelling - permit
1251670020008,1002468,C,2005-09-29,10,New Dwelling - permit
1251670020009,1003798,C,2005-10-03,10,New Dwelling - permit
1251670020010,1003799,C,2005-10-03,10,New Dwelling - permit
1251670020011,1004829,C,2005-10-21,10,New Dwelling - permit
1251670020012,990729,C,2005-04-21,10,New Dwelling - permit
1251670020013,990727,C,2005-04-21,10,New Dwelling - permit
1251670020014,1048650,C,2006-08-24,10,New Dwelling - permit
1251670020015,990728,C,2005-04-21,10,New Dwelling - permit
1251670020016,990730,C,2005-04-21,10,New Dwelling - permit
1251670020017,993449,C,2005-05-27,10,New Dwelling - permit
1251670020018,996127,C,2005-06-22,10,New Dwelling - permit
1251670020019,993450,C,2005-05-27,10,New Dwelling - permit
1251670020020,993446,C,2005-05-27,10,New Dwelling - permit
1251670020021,995924,C,2005-06-20,10,New Dwelling - permit
1251670020022,997308,C,2005-07-05,10,New Dwelling - permit
1251670020023,997306,C,2005-07-05,10,New Dwelling - permit
1251670020024,997307,C,2005-07-05,10,New Dwelling - permit
1251670020025,999309,C,2005-08-02,10,New Dwelling - permit
1251670020026,999647,C,2005-08-05,10,New Dwelling - permit
1251670020027,999649,C,2005-08-05,10,New Dwelling - permit
1251670020028,999648,C,2005-08-05,10,New Dwelling - permit
1251670020029,1000004,C,2005-08-12,10,New Dwelling - permit
1251670020030,1000003,C,2005-08-12,10,New Dwelling - permit
1251670020031,1000000,C,2005-08-12,10,New Dwelling - permit
1251670020032,1000454,C,2005-08-19,10,New Dwelling - permit
1251670020033,1001245,C,2005-09-02,10,New Dwelling - permit
1251670030001,996126,C,2005-06-22,10,New Dwelling - permit
1251670030002,993448,C,2005-05-27,10,New Dwelling - permit
1251670030003,993447,C,2005-05-27,10,New Dwelling - permit
1251670040001,993444,C,2005-05-27,10,New Dwelling - permit
1251670040002,996128,C,2005-06-22,10,New Dwelling - permit
1251670040003,1,C,2005-12-08,09,New Dwelling - no permit
1251670040004,993445,C,2005-05-27,10,New Dwelling - permit
1251670040005,995049,C,2005-06-08,10,New Dwelling - permit
1251670040006,997155,C,2005-07-01,10,New Dwelling - permit
1251670040007,997595,C,2005-07-08,10,New Dwelling - permit
1251670040008,997596,C,2005-07-08,10,New Dwelling - permit
1251670040009,998302,C,2005-07-19,10,New Dwelling - permit
1251670040010,995926,C,2005-06-20,10,New Dwelling - permit
1251670040011,995925,C,2005-06-20,10,New Dwelling - permit
1251670040012,1000005,C,2005-08-12,10,New Dwelling - permit
1251670040013,1001249,C,2005-09-02,10,New Dwelling - permit
1251670040014,1000249,C,2005-08-17,10,New Dwelling - permit
1251670040015,1000547,C,2005-08-22,10,New Dwelling - permit
1251670040016,1000002,C,2005-08-12,10,New Dwelling - permit
1251670040017,1000001,C,2005-08-12,10,New Dwelling - permit
1251750010001,968993,C,2004-07-07,10,New Dwelling - permit
1251750010002,968994,C,2004-07-07,10,New Dwelling - permit
1251750010003,968995,C,2004-07-07,10,New Dwelling - permit
1251750010004,988342,C,2005-03-21,10,New Dwelling - permit
1251750010005,987371,C,2005-03-04,10,New Dwelling - permit
1251750010006,987372,C,2005-03-04,10,New Dwelling - permit
1251750010007,988345,C,2005-03-21,10,New Dwelling - permit
1251750010008,988589,C,2005-03-23,10,New Dwelling - permit
1251750010009,988590,C,2005-03-23,10,New Dwelling - permit
1251750010010,988348,C,2005-03-21,10,New Dwelling - permit
1251750010011,988347,C,2005-03-21,10,New Dwelling - permit
1251750010012,988588,C,2005-03-23,10,New Dwelling - permit
1251750010013,988344,C,2005-03-21,10,New Dwelling - permit
1251750010014,986562,C,2005-02-24,10,New Dwelling - permit
1251750010015,987370,C,2005-03-04,10,New Dwelling - permit
1251750010016,987369,C,2005-03-04,10,New Dwelling - permit
1251750010017,988339,C,2005-03-21,10,New Dwelling - permit
1251750010018,986561,C,2005-02-24,10,New Dwelling - permit
1251750010019,988343,C,2005-03-21,10,New Dwelling - permit
1251750010020,989033,C,2005-03-30,10,New Dwelling - permit
1251750010021,988346,C,2005-03-21,10,New Dwelling - permit
1251750010022,990307,C,2005-04-15,10,New Dwelling - permit
1251750010023,989612,C,2005-04-06,10,New Dwelling - permit
1251750010024,990308,C,2005-04-15,10,New Dwelling - permit
1251750010025,991409,C,2005-04-29,10,New Dwelling - permit
1251750010026,991408,C,2005-04-29,10,New Dwelling - permit
1251750010027,991407,C,2005-04-29,10,New Dwelling - permit
1251750010028,990305,C,2005-04-15,10,New Dwelling - permit
1251750010029,990306,C,2005-04-15,10,New Dwelling - permit
1251750010030,991413,C,2005-04-29,10,New Dwelling - permit
1251750010031,991411,C,2005-04-29,10,New Dwelling - permit
1251750010032,990304,C,2005-04-15,10,New Dwelling - permit
1251750010033,989613,C,2005-04-06,10,New Dwelling - permit
1251750010034,989614,C,2005-04-06,10,New Dwelling - permit
1251750010035,991406,C,2005-04-29,10,New Dwelling - permit
1251750020001,999963,C,2005-08-11,10,New Dwelling - permit
1251750020002,989616,C,2005-04-06,10,New Dwelling - permit
1251750020003,990303,C,2005-04-15,10,New Dwelling - permit
1251750020004,992957,C,2005-05-20,10,New Dwelling - permit
1251750020005,991949,C,2005-05-06,10,New Dwelling - permit
1251750020006,991951,C,2005-05-06,10,New Dwelling - permit
1251750020007,991950,C,2005-05-06,10,New Dwelling - permit
1251750020008,991948,C,2005-05-06,10,New Dwelling - permit
1251750020009,991946,C,2005-05-06,10,New Dwelling - permit
1251750020010,991947,C,2005-05-06,10,New Dwelling - permit
1251750020011,968987,C,2004-07-07,10,New Dwelling - permit
1251750020012,968988,C,2004-07-07,10,New Dwelling - permit
1251750030001,968996,C,2004-07-07,10,New Dwelling - permit
1251750030002,968989,C,2004-07-07,10,New Dwelling - permit
1251750030003,968990,C,2004-07-07,10,New Dwelling - permit
1251750030004,968991,C,2004-07-07,10,New Dwelling - permit
1251750030005,968992,C,2004-07-07,10,New Dwelling - permit
1251750030006,968143,C,2004-08-12,10,New Dwelling - permit
1251750030007,968142,C,2004-08-12,10,New Dwelling - permit
1251750030008,968002,C,2004-08-12,10,New Dwelling - permit
1251750030009,968001,C,2004-08-12,10,New Dwelling - permit
1251750030010,968000,C,2004-08-12,10,New Dwelling - permit
1251750030011,968840,C,2004-09-15,10,New Dwelling - permit
1251750030012,968842,C,2004-09-15,10,New Dwelling - permit
1251750030013,968843,C,2004-09-15,10,New Dwelling - permit
1251750030014,968844,C,2004-09-15,10,New Dwelling - permit
1251750030015,968845,C,2004-09-15,10,New Dwelling - permit
1251750030016,968916,C,2004-10-11,10,New Dwelling - permit
1251750030017,968915,C,2004-10-11,10,New Dwelling - permit
1251750030018,968914,C,2004-10-11,10,New Dwelling - permit
1251750030019,968913,C,2004-10-11,10,New Dwelling - permit
1251750030020,1,C,1899-12-30,09,New Dwelling - no permit
1251750030021,968296,C,2004-11-24,10,New Dwelling - permit
1251750030021,968517,C,2004-11-24,10,New Dwelling - permit
1251750030022,968294,C,2004-11-24,10,New Dwelling - permit
1251750030022,968515,C,2004-11-24,10,New Dwelling - permit
1251750030023,968295,C,2004-11-24,10,New Dwelling - permit
1251750030023,968516,C,2004-11-24,10,New Dwelling - permit
1251750030024,968293,C,2004-11-24,10,New Dwelling - permit
1251750030024,968514,C,2004-11-24,10,New Dwelling - permit
1251750030025,968292,C,2004-11-24,10,New Dwelling - permit
1251750030025,968513,C,2004-11-24,10,New Dwelling - permit
1251750030026,968029,C,2004-08-25,10,New Dwelling - permit
1251750030027,968030,C,2004-08-25,10,New Dwelling - permit
1251750030028,968027,C,2004-08-25,10,New Dwelling - permit
1251750030029,1,C,2005-08-15,10,New Dwelling - permit
1251750030030,968026,C,2004-08-25,10,New Dwelling - permit
1251750040001,986552,C,2005-02-24,10,New Dwelling - permit
1251750040002,986555,C,2005-02-24,10,New Dwelling - permit
1251750040003,986554,C,2005-02-24,10,New Dwelling - permit
1251750040004,986553,C,2005-02-24,10,New Dwelling - permit
1251750040005,987378,C,2005-03-04,10,New Dwelling - permit
1251750040006,986326,C,2005-02-21,10,New Dwelling - permit
1251750040007,986328,C,2005-02-21,10,New Dwelling - permit
1251750040008,985141,C,2005-02-03,10,New Dwelling - permit
1251750040009,986327,C,2005-02-21,10,New Dwelling - permit
1251750040010,985137,C,2005-02-03,10,New Dwelling - permit
1251750040011,985140,C,2005-02-03,10,New Dwelling - permit
1251750040012,985138,C,2005-02-03,10,New Dwelling - permit
1251750040012,1223085,C,2010-02-11,11,Additions or Remodeling
1251750040013,985143,C,2005-02-03,10,New Dwelling - permit
1251750040014,985139,C,2005-02-03,10,New Dwelling - permit
1251750040015,985142,C,2005-02-03,10,New Dwelling - permit
1251750040016,969132,C,2004-11-17,10,New Dwelling - permit
1251750040016,969254,C,2004-11-17,10,New Dwelling - permit
1251750040017,969131,C,2004-11-17,10,New Dwelling - permit
1251750040017,969253,C,2004-11-17,10,New Dwelling - permit
1251750040018,969130,C,2004-11-17,10,New Dwelling - permit
1251750040019,969133,C,2004-11-17,10,New Dwelling - permit
1251750040019,969255,C,2004-11-17,10,New Dwelling - permit
1251750040020,968839,C,2004-09-15,10,New Dwelling - permit
1251750040021,968838,C,2004-09-15,10,New Dwelling - permit
1251750040022,968841,C,2004-09-15,10,New Dwelling - permit
1251750040022,1998708,C,2024-09-04,11,Additions or Remodeling
1251750040023,968837,C,2004-09-15,10,New Dwelling - permit
1251750040024,968846,C,2004-09-15,10,New Dwelling - permit
1251750040025,2,C,2005-11-17,09,New Dwelling - no permit
1251750040026,1,C,2005-11-17,09,New Dwelling - no permit
1251750040027,2,C,2005-11-17,09,New Dwelling - no permit
1251750040028,1,C,2005-11-17,09,New Dwelling - no permit
1251750040029,2,C,2005-11-17,15,Relocation / Bldg Move
1253710010001,1,C,2005-01-07,10,New Dwelling - permit
1253710010003,2,C,2006-02-22,09,New Dwelling - no permit
1253710010004,1,C,1899-12-30,09,New Dwelling - no permit
1253710010005,2,C,2007-01-02,10,New Dwelling - permit
1253710010006,1,C,2006-11-20,10,New Dwelling - permit
1253710010007,2,C,2006-11-13,10,New Dwelling - permit
1253710010008,1,C,2010-02-23,10,New Dwelling - permit
1253710010009,1,C,2009-04-13,10,New Dwelling - permit
1253710010010,1,C,2010-06-29,10,New Dwelling - permit
1253710010011,1,C,2009-04-06,10,New Dwelling - permit
1253710010012,1,C,2007-11-21,15,Relocation / Bldg Move
1253710010013,1,C,2009-02-05,10,New Dwelling - permit
1253710010014,1,C,2009-02-09,10,New Dwelling - permit
1253710010015,1,C,2009-07-16,09,New Dwelling - no permit
1253710010015,2,C,2011-11-01,07,Extra Features (OB&Y)
1253710010016,1,C,1899-12-30,10,New Dwelling - permit
1253710010017,1,C,2010-09-03,10,New Dwelling - permit
1253710010018,1,C,2006-03-27,09,New Dwelling - no permit
1253710020001,1,C,1899-12-30,09,New Dwelling - no permit
1253710020001,1631219,C,2017-08-23,50,Disaster Review
1253710030001,1,C,1899-12-30,09,New Dwelling - no permit
1253710030002,1,C,1899-12-30,09,New Dwelling - no permit
1253710030003,1,C,1899-12-30,09,New Dwelling - no permit
1253710030003,2,C,2018-03-23,07,Extra Features (OB&Y)
1253710030004,1,C,1899-12-30,09,New Dwelling - no permit
1253710030005,1,C,1899-12-30,09,New Dwelling - no permit
1253710030007,1,C,1899-12-30,09,New Dwelling - no permit
1253710040001,1,C,1899-12-30,09,New Dwelling - no permit
1253710040002,1,C,1899-12-30,09,New Dwelling - no permit
1253710040003,1,C,1899-12-30,09,New Dwelling - no permit
1253710040004,1,C,1899-12-30,10,New Dwelling - permit
1253710040005,1,C,1899-12-30,09,New Dwelling - no permit
1253710040006,1,C,1899-12-30,09,New Dwelling - no permit
1253710040007,1,C,2012-11-19,10,New Dwelling - permit
1253710040008,1,C,2012-07-19,10,New Dwelling - permit
1253710040009,1,C,2012-05-09,10,New Dwelling - permit
1253710040010,1,C,2012-03-21,10,New Dwelling - permit
1253710040011,1,C,2011-09-20,10,New Dwelling - permit
1253710040011,2,C,2011-12-22,10,New Dwelling - permit
1253710040012,1,C,2012-02-02,10,New Dwelling - permit
1253710040013,1,C,2008-03-05,10,New Dwelling - permit
1253710040014,1,C,2007-04-02,10,New Dwelling - permit
1253710040015,2,C,2007-04-02,10,New Dwelling - permit
1253710040016,2,C,2006-08-05,10,New Dwelling - permit
1253710040017,2,C,2005-01-03,10,New Dwelling - permit
1253710040018,1,C,1899-12-30,09,New Dwelling - no permit
1253710040019,1,C,2007-06-26,10,New Dwelling - permit
1253710040020,1,C,2011-09-09,10,New Dwelling - permit
1253710040021,1,C,2011-07-13,10,New Dwelling - permit
1253710040022,1,C,2011-04-26,10,New Dwelling - permit
1253710040023,1,C,2008-11-05,10,New Dwelling - permit
1253710040024,1,C,2009-01-01,09,New Dwelling - no permit
1253710040025,2,C,2007-04-02,10,New Dwelling - permit
1253710040026,1,C,2008-07-31,10,New Dwelling - permit
1253710040027,2,C,2007-05-08,10,New Dwelling - permit
1253710040028,1,C,2006-10-24,10,New Dwelling - permit
1253710050001,1,C,1899-12-30,09,New Dwelling - no permit
1253710050003,1,C,2005-10-17,10,New Dwelling - permit
1253710050003,2,C,1899-12-30,07,Extra Features (OB&Y)
1253710050004,1,C,1899-12-30,15,Relocation / Bldg Move
1253710050005,1,C,1899-12-30,15,Relocation / Bldg Move
